,RUL-predicted,TRUE-RUL
7056,134.615,150
7057,124.0425,149
7058,111.0475,148
7059,118.56,147
7060,120.3,146
7061,119.005,145
7062,146.41,144
7063,112.9275,143
7064,137.355,142
7065,131.1575,141
7066,117.8075,140
7067,130.0475,139
7068,122.615,138
7069,127.415,137
7070,185.4225,150
7071,195.5325,149
7072,201.9125,148
7073,193.1925,147
7074,190.005,146
7075,187.7425,145
7076,188.44,144
7077,184.5475,143
7078,186.0425,142
7079,192.51,141
7080,187.775,140
7081,188.6,139
7082,188.065,138
7083,187.99,137
7084,181.6925,136
7085,188.685,135
7086,171.415,134
7087,190.43,133
7088,178.96,132
7089,182.825,131
7090,186.0625,130
7091,179.6825,129
7092,185.6,128
7093,167.995,127
7094,169.5425,126
7095,169.115,125
7096,172.15,124
7097,169.7275,123
7098,171.7425,122
7099,169.83,121
7100,161.1425,120
7101,162.09,119
7102,167.475,118
7103,144.585,117
7104,156.7375,116
7105,183.82,115
7106,158.2275,114
7107,151.1325,113
7108,151.885,112
7109,150.1475,111
7110,156.6625,110
7111,140.635,109
7112,139.1275,108
7113,146.4925,107
7114,151.4725,106
7115,151.485,105
7116,151.0225,104
7117,141.9875,103
7118,142.285,102
7119,141.63,101
7120,152.0825,100
7121,136.3225,99
7122,140.0825,98
7123,148.295,97
7124,137.3375,96
7125,139.865,95
7126,123.9025,94
7127,137.1075,93
7128,140.9025,92
7129,136.805,91
7130,130.6525,90
7131,129.42,89
7132,108.3475,88
7133,130.13,87
7134,103.65,86
7135,127.6175,85
7136,119.7225,84
7137,110.7425,83
7138,105.305,82
7139,107.83,81
7140,88.7025,80
7141,93.1875,79
7142,121.79,78
7143,81.6825,77
7144,93.1175,76
7145,84.6425,75
7146,126.0225,74
7147,86.3725,73
7148,73.7175,72
7149,105.495,71
7150,78.0025,70
7151,97.7675,69
7152,67.7925,68
7153,93.015,67
7154,63.68,66
7155,112.93,65
7156,70.5775,64
7157,66.7025,63
7158,71.4425,62
7159,69.3075,61
7160,71.8575,60
7161,85.0825,59
7162,93.9075,58
7163,70.3125,57
7164,61.3325,56
7165,61.2075,55
7166,55.3625,54
7167,70.145,53
7168,77.5025,52
7169,46.2675,51
7170,66.8925,50
7171,81.01,49
7172,54.0075,48
7173,65.6375,47
7174,64.5675,46
7175,55.12,45
7176,58.01,44
7177,42.5525,43
7178,44.575,42
7179,44.7125,41
7180,37.24,40
7181,26.98,39
7182,36.925,38
7183,18.3675,37
7184,36.18,36
7185,49.295,35
7186,36.225,34
7187,43.26,33
7188,26.68,32
7189,44.8575,31
7190,22.3025,30
7191,20.795,29
7192,18.7975,28
7193,42.2625,27
7194,22.68,26
7195,24.345,25
7196,23.1175,24
7197,20.1425,23
7198,23.1225,22
7199,22.605,21
7200,24.395,20
7201,15.2725,19
7202,18.7225,18
7203,17.0925,17
7204,16.53,16
7205,15.635,15
7206,199.8175,262
7207,190.8325,261
7208,205.6775,260
7209,191.115,259
7210,202.67,258
7211,189.88,257
7212,203.475,256
7213,188.86,255
7214,198.5725,254
7215,183.005,253
7216,191.4075,252
7217,188.385,251
7218,199.9875,250
7219,184.085,249
7220,196.3475,248
7221,183.2825,247
7222,190.08,246
7223,192.065,245
7224,177.4675,244
7225,193.22,243
7226,173.9575,242
7227,187.135,241
7228,194.8375,240
7229,182.07,239
7230,174.555,238
7231,170.4075,237
7232,168.66,236
7233,158.61,235
7234,184.3025,234
7235,174.385,233
7236,159.01,232
7237,165.005,231
7238,154.425,230
7239,154.58,229
7240,167.095,228
7241,164.3425,227
7242,157.2175,226
7243,171.175,225
7244,153.2125,224
7245,148.5725,223
7246,179.975,222
7247,156.03,221
7248,143.6075,220
7249,162.575,219
7250,163.1625,218
7251,157.9525,217
7252,162.3375,216
7253,144.625,215
7254,145.025,214
7255,150.755,213
7256,148.4725,212
7257,142.7225,211
7258,149.5475,210
7259,152.225,209
7260,142.96,208
7261,156.68,207
7262,146.37,206
7263,147.2175,205
7264,148.83,204
7265,140.8625,203
7266,155.545,202
7267,143.2725,201
7268,135.82,200
7269,151.5075,199
7270,131.9075,198
7271,134.21,197
7272,136.6575,196
7273,136.595,195
7274,135.3625,194
7275,123.695,193
7276,135.84,192
7277,134.0625,191
7278,127.225,190
7279,132.6775,189
7280,120.65,188
7281,135.9575,187
7282,128.7875,186
7283,157.5875,185
7284,124.4175,184
7285,126.4725,183
7286,122.4275,182
7287,122.0025,181
7288,152.875,180
7289,151.8625,179
7290,134.9125,178
7291,117.7925,177
7292,107.1475,176
7293,116.645,175
7294,119.97,174
7295,115.1725,173
7296,109.2925,172
7297,113.6075,171
7298,105.52,170
7299,114.845,169
7300,115.5225,168
7301,115.995,167
7302,102.485,166
7303,105.2825,165
7304,105.5975,164
7305,110.3175,163
7306,106.0875,162
7307,124.1375,161
7308,98.715,160
7309,106.43,159
7310,111.3925,158
7311,82.385,157
7312,102.0625,156
7313,95.0325,155
7314,95.8425,154
7315,96.6,153
7316,118.0675,152
7317,119.4675,151
7318,91.8,150
7319,97.4675,149
7320,99.7325,148
7321,100.2625,147
7322,92.4425,146
7323,87.0,145
7324,93.0125,144
7325,93.5175,143
7326,104.0875,142
7327,89.4175,141
7328,101.8175,140
7329,83.6025,139
7330,87.29,138
7331,82.705,137
7332,88.385,136
7333,88.0525,135
7334,85.505,134
7335,94.8,133
7336,88.6975,132
7337,90.5,131
7338,84.6975,130
7339,84.75,129
7340,92.5875,128
7341,91.8175,127
7342,94.9675,126
7343,107.5625,125
7344,82.945,124
7345,88.1875,123
7346,106.1975,122
7347,78.5175,121
7348,72.4275,120
7349,83.3825,119
7350,72.2625,118
7351,84.4825,117
7352,82.2125,116
7353,79.63,115
7354,89.8525,114
7355,79.505,113
7356,97.3,112
7357,77.0525,111
7358,78.2275,110
7359,69.38,109
7360,85.8925,108
7361,84.43,107
7362,77.85,106
7363,98.4025,105
7364,75.9825,104
7365,86.4975,103
7366,196.5575,212
7367,218.9425,211
7368,195.7925,210
7369,200.2625,209
7370,214.85,208
7371,204.3875,207
7372,200.58,206
7373,204.115,205
7374,213.1625,204
7375,191.6075,203
7376,194.785,202
7377,194.275,201
7378,187.305,200
7379,204.1325,199
7380,213.37,198
7381,197.975,197
7382,198.77,196
7383,206.49,195
7384,191.465,194
7385,189.765,193
7386,185.325,192
7387,180.82,191
7388,199.3225,190
7389,189.53,189
7390,184.935,188
7391,195.985,187
7392,191.0475,186
7393,192.83,185
7394,198.815,184
7395,193.7775,183
7396,175.9775,182
7397,179.77,181
7398,182.8675,180
7399,190.36,179
7400,184.4,178
7401,200.76,177
7402,172.0575,176
7403,188.9075,175
7404,185.0225,174
7405,179.3725,173
7406,172.1775,172
7407,190.6425,171
7408,178.9425,170
7409,167.57,169
7410,170.74,168
7411,192.0475,167
7412,158.3575,166
7413,164.6275,165
7414,175.185,164
7415,165.185,163
7416,160.8225,162
7417,160.1825,161
7418,163.91,160
7419,157.77,159
7420,177.625,158
7421,168.6875,157
7422,170.3175,156
7423,163.4925,155
7424,164.615,154
7425,171.0225,153
7426,171.685,152
7427,172.1825,151
7428,148.3375,150
7429,169.135,149
7430,156.485,148
7431,155.7575,147
7432,169.4925,146
7433,131.8625,145
7434,151.6825,144
7435,147.8375,143
7436,131.28,142
7437,161.3525,141
7438,145.2375,140
7439,141.3425,139
7440,129.515,138
7441,154.7475,137
7442,140.8475,136
7443,178.6425,135
7444,166.665,134
7445,161.1125,133
7446,159.415,132
7447,145.0625,131
7448,143.0875,130
7449,114.2225,129
7450,151.4975,128
7451,126.37,127
7452,125.85,126
7453,128.9675,125
7454,146.895,124
7455,128.3975,123
7456,115.3575,122
7457,115.0175,121
7458,144.2525,120
7459,112.77,119
7460,139.7,118
7461,138.74,117
7462,117.465,116
7463,113.8075,115
7464,131.7375,114
7465,127.8925,113
7466,143.7,112
7467,150.62,111
7468,94.4375,110
7469,138.9175,109
7470,119.135,108
7471,128.8575,107
7472,96.6275,106
7473,106.675,105
7474,103.105,104
7475,101.805,103
7476,102.3775,102
7477,123.41,101
7478,100.64,100
7479,131.7075,99
7480,120.0225,98
7481,97.3675,97
7482,99.4975,96
7483,99.105,95
7484,97.8125,94
7485,153.2225,93
7486,129.49,92
7487,101.09,91
7488,101.4175,90
7489,97.4975,89
7490,101.8975,88
7491,104.0325,87
7492,89.8275,86
7493,99.4925,85
7494,95.18,84
7495,88.6825,83
7496,109.8975,82
7497,87.3425,81
7498,105.0475,80
7499,92.51,79
7500,99.9925,78
7501,81.8425,77
7502,98.6625,76
7503,87.1975,75
7504,84.1625,74
7505,97.935,73
7506,106.8225,72
7507,90.0725,71
7508,93.44,70
7509,78.95,69
7510,89.0625,68
7511,78.58,67
7512,84.915,66
7513,70.135,65
7514,73.0875,64
7515,78.085,63
7516,73.5775,62
7517,76.7275,61
7518,86.9125,60
7519,69.5025,59
7520,78.335,58
7521,72.4725,57
7522,70.1025,56
7523,76.11,55
7524,91.4375,54
7525,65.01,53
7526,73.505,52
7527,65.125,51
7528,70.17,50
7529,81.5875,49
7530,88.43,48
7531,63.51,47
7532,56.9775,46
7533,56.505,45
7534,58.9475,44
7535,64.64,43
7536,65.68,42
7537,63.1775,41
7538,54.8,40
7539,72.2325,39
7540,41.815,38
7541,47.54,37
7542,223.005,207
7543,209.9325,206
7544,208.06,205
7545,208.645,204
7546,217.7975,203
7547,219.86,202
7548,207.87,201
7549,203.6175,200
7550,217.785,199
7551,206.64,198
7552,218.4325,197
7553,212.1675,196
7554,211.585,195
7555,219.2025,194
7556,214.2075,193
7557,224.8925,192
7558,214.995,191
7559,201.495,190
7560,222.87,189
7561,207.9925,188
7562,208.8775,187
7563,205.615,186
7564,200.96,185
7565,182.715,184
7566,213.3075,183
7567,200.625,182
7568,188.4,181
7569,188.2825,180
7570,191.2075,179
7571,188.78,178
7572,204.64,177
7573,184.9175,176
7574,191.18,175
7575,189.7475,174
7576,201.9425,173
7577,201.7975,172
7578,189.52,171
7579,195.735,170
7580,195.925,169
7581,188.9275,168
7582,182.5925,167
7583,169.375,166
7584,200.3425,165
7585,188.505,164
7586,182.385,163
7587,173.645,162
7588,197.6,161
7589,189.045,160
7590,165.3975,159
7591,187.8025,158
7592,158.065,157
7593,163.0025,156
7594,173.3925,155
7595,184.685,154
7596,170.41,153
7597,173.355,152
7598,175.28,151
7599,168.105,150
7600,158.9475,149
7601,168.895,148
7602,159.2175,147
7603,144.98,146
7604,168.5125,145
7605,152.7425,144
7606,165.8025,143
7607,161.895,142
7608,163.0825,141
7609,158.425,140
7610,160.4425,139
7611,157.0025,138
7612,177.3575,137
7613,144.535,136
7614,161.3725,135
7615,169.8325,134
7616,149.2025,133
7617,144.05,132
7618,158.365,131
7619,152.445,130
7620,145.6125,129
7621,153.025,128
7622,159.925,127
7623,166.6425,126
7624,138.8875,125
7625,151.5475,124
7626,155.55,123
7627,152.3075,122
7628,151.88,121
7629,142.2075,120
7630,134.5625,119
7631,130.84,118
7632,149.5625,117
7633,134.395,116
7634,125.82,115
7635,145.115,114
7636,204.65,246
7637,202.48,245
7638,186.3175,244
7639,201.425,243
7640,215.825,242
7641,182.4525,241
7642,197.18,240
7643,198.5475,239
7644,216.7375,238
7645,203.7025,237
7646,184.8825,236
7647,187.3225,235
7648,176.6525,234
7649,199.8925,233
7650,186.0425,232
7651,183.6775,231
7652,184.2325,230
7653,170.985,229
7654,176.36,228
7655,179.73,227
7656,182.56,226
7657,171.485,225
7658,183.2425,224
7659,166.0425,223
7660,176.145,222
7661,185.8775,221
7662,188.7625,220
7663,170.88,219
7664,178.3675,218
7665,162.6875,217
7666,176.6625,216
7667,195.1375,215
7668,180.94,214
7669,168.56,213
7670,185.0225,212
7671,179.29,211
7672,180.77,210
7673,174.015,209
7674,149.6775,208
7675,154.16,207
7676,155.965,206
7677,161.9625,205
7678,153.0575,204
7679,160.755,203
7680,162.4575,202
7681,161.8,201
7682,166.685,200
7683,164.4125,199
7684,157.2975,198
7685,153.0075,197
7686,145.07,196
7687,141.9325,195
7688,161.3625,194
7689,144.9925,193
7690,160.1175,192
7691,148.165,191
7692,145.2525,190
7693,169.58,189
7694,132.79,188
7695,162.1275,187
7696,143.7075,186
7697,139.8475,185
7698,145.635,184
7699,158.9725,183
7700,146.08,182
7701,134.9575,181
7702,130.6175,180
7703,164.545,179
7704,125.9425,178
7705,128.7575,177
7706,138.6725,176
7707,127.53,175
7708,120.8675,174
7709,123.4175,173
7710,126.4325,172
7711,136.4875,171
7712,148.115,170
7713,158.205,169
7714,143.025,168
7715,135.415,167
7716,127.085,166
7717,132.265,165
7718,122.3025,164
7719,136.585,163
7720,142.45,162
7721,111.7675,161
7722,136.205,160
7723,122.08,159
7724,110.2875,158
7725,107.8075,157
7726,113.4525,156
7727,116.065,155
7728,117.595,154
7729,118.5425,153
7730,113.16,152
7731,116.2875,151
7732,101.61,150
7733,128.2975,149
7734,109.035,148
7735,103.18,147
7736,102.2075,146
7737,95.845,145
7738,124.81,144
7739,89.2625,143
7740,103.9575,142
7741,94.69,141
7742,93.0825,140
7743,91.86,139
7744,93.6075,138
7745,100.7525,137
7746,96.8825,136
7747,107.4,135
7748,95.97,134
7749,101.3325,133
7750,112.045,132
7751,94.0275,131
7752,99.7375,130
7753,110.1425,129
7754,104.735,128
7755,85.54,127
7756,101.715,126
7757,85.8725,125
7758,102.28,124
7759,87.1675,123
7760,89.695,122
7761,92.6725,121
7762,83.685,120
7763,92.505,119
7764,74.8925,118
7765,93.1425,117
7766,90.4225,116
7767,95.97,115
7768,98.055,114
7769,82.115,113
7770,90.06,112
7771,99.1875,111
7772,97.0075,110
7773,82.5675,109
7774,91.68,108
7775,83.615,107
7776,79.3575,106
7777,91.945,105
7778,84.0825,104
7779,83.81,103
7780,92.0225,102
7781,81.3375,101
7782,88.3,100
7783,195.045,179
7784,208.75,178
7785,202.2825,177
7786,208.915,176
7787,222.7675,175
7788,197.89,174
7789,197.625,173
7790,194.54,172
7791,206.6775,171
7792,223.2975,170
7793,203.035,169
7794,200.2075,168
7795,196.44,167
7796,208.66,166
7797,193.885,165
7798,185.84,164
7799,195.16,163
7800,185.945,162
7801,180.65,161
7802,203.6125,160
7803,192.0925,159
7804,175.035,158
7805,190.0175,157
7806,170.155,156
7807,187.6775,155
7808,189.105,154
7809,183.24,153
7810,171.455,152
7811,182.505,151
7812,194.3,150
7813,185.9375,149
7814,184.725,148
7815,169.4825,147
7816,188.345,146
7817,192.455,145
7818,184.205,144
7819,168.585,143
7820,175.4425,142
7821,166.4975,141
7822,169.845,140
7823,191.505,139
7824,180.2775,138
7825,166.7675,137
7826,171.19,136
7827,162.2625,135
7828,163.835,134
7829,168.4,133
7830,178.8625,132
7831,160.97,131
7832,159.9875,130
7833,175.8475,129
7834,157.8175,128
7835,160.17,127
7836,175.0075,126
7837,167.585,125
7838,179.9225,124
7839,148.8875,123
7840,164.3225,122
7841,150.9875,121
7842,153.29,120
7843,144.0025,119
7844,152.79,118
7845,154.3375,117
7846,140.445,116
7847,152.0475,115
7848,159.095,114
7849,163.785,113
7850,147.715,112
7851,136.445,111
7852,142.6475,110
7853,146.7775,109
7854,149.2375,108
7855,135.54,107
7856,134.915,106
7857,136.9,105
7858,137.2575,104
7859,146.845,103
7860,122.06,102
7861,142.4625,101
7862,142.8675,100
7863,152.3775,99
7864,119.63,98
7865,137.8,97
7866,112.355,96
7867,143.8225,95
7868,128.1525,94
7869,138.2725,93
7870,135.7125,92
7871,126.3025,91
7872,110.3675,90
7873,131.0225,89
7874,119.7075,88
7875,124.16,87
7876,115.0525,86
7877,104.47,85
7878,123.8275,84
7879,100.765,83
7880,106.7425,82
7881,121.1125,81
7882,106.6675,80
7883,112.2,79
7884,115.99,78
7885,105.4375,77
7886,113.7575,76
7887,114.5975,75
7888,112.9025,74
7889,80.8125,73
7890,107.73,72
7891,115.22,71
7892,93.29,70
7893,117.28,69
7894,108.7025,68
7895,111.2375,67
7896,96.185,66
7897,96.6625,65
7898,92.7625,64
7899,107.405,63
7900,85.02,62
7901,110.45,61
7902,80.62,60
7903,87.275,59
7904,82.06,58
7905,121.765,57
7906,96.115,56
7907,87.4375,55
7908,81.7975,54
7909,92.54,53
7910,64.635,52
7911,90.885,51
7912,93.8,50
7913,72.4575,49
7914,88.84,48
7915,102.9375,47
7916,72.9775,46
7917,80.7925,45
7918,84.4475,44
7919,75.7075,43
7920,95.2725,42
7921,86.585,41
7922,83.8275,40
7923,67.875,39
7924,67.835,38
7925,78.465,37
7926,71.575,36
7927,59.8475,35
7928,67.33,34
7929,65.0675,33
7930,52.3675,32
7931,39.4475,31
7932,57.0425,30
7933,66.7125,29
7934,59.5475,28
7935,52.3375,27
7936,44.325,26
7937,51.81,25
7938,35.4175,24
7939,45.47,23
7940,40.8475,22
7941,47.57,21
7942,214.97,285
7943,231.54,284
7944,211.57,283
7945,227.7725,282
7946,222.9325,281
7947,218.6675,280
7948,223.8675,279
7949,230.6975,278
7950,221.805,277
7951,216.905,276
7952,219.7475,275
7953,214.4475,274
7954,223.6525,273
7955,216.175,272
7956,206.95,271
7957,212.235,270
7958,214.5825,269
7959,212.58,268
7960,219.7325,267
7961,200.695,266
7962,207.1275,265
7963,217.115,264
7964,217.1675,263
7965,205.1575,262
7966,198.555,261
7967,201.5725,260
7968,209.115,259
7969,219.5475,258
7970,204.125,257
7971,198.025,256
7972,199.69,255
7973,180.3625,254
7974,188.6625,253
7975,201.1,252
7976,197.22,251
7977,206.1125,250
7978,188.275,249
7979,183.55,248
7980,221.05,247
7981,194.7975,246
7982,191.18,245
7983,194.405,244
7984,187.825,243
7985,189.4425,242
7986,199.91,241
7987,187.965,240
7988,187.68,239
7989,190.1525,238
7990,180.6575,237
7991,181.45,236
7992,179.2775,235
7993,173.555,234
7994,188.385,233
7995,181.8925,232
7996,182.6275,231
7997,172.7075,230
7998,173.3925,229
7999,174.17,228
8000,170.5125,227
8001,172.655,226
8002,190.4625,225
8003,164.4375,224
8004,159.8,223
8005,170.565,222
8006,168.8275,221
8007,176.7725,220
8008,169.5925,219
8009,165.8825,218
8010,179.8,217
8011,170.5975,216
8012,173.42,215
8013,156.9725,214
8014,173.1075,213
8015,160.66,212
8016,168.6525,211
8017,152.7725,210
8018,169.7325,209
8019,178.1825,208
8020,179.9,207
8021,182.235,206
8022,172.685,205
8023,182.7725,204
8024,158.5275,203
8025,166.0775,202
8026,157.39,201
8027,165.38,200
8028,154.66,199
8029,163.97,198
8030,172.355,197
8031,168.9325,196
8032,158.2175,195
8033,166.0625,194
8034,170.56,193
8035,145.425,192
8036,166.845,191
8037,159.2475,190
8038,148.93,189
8039,148.855,188
8040,136.325,187
8041,156.8825,186
8042,146.3,185
8043,143.925,184
8044,157.6,183
8045,138.3025,182
8046,157.3875,181
8047,135.57,180
8048,157.595,179
8049,147.645,178
8050,143.0025,177
8051,133.3775,176
8052,120.1725,175
8053,145.3075,174
8054,134.3325,173
8055,137.0775,172
8056,140.6575,171
8057,146.8075,170
8058,154.765,169
8059,148.54,168
8060,142.6275,167
8061,163.325,166
8062,150.5025,165
8063,127.58,164
8064,149.7775,163
8065,146.0125,162
8066,146.21,161
8067,150.235,160
8068,122.365,159
8069,157.49,158
8070,143.82,157
8071,140.17,156
8072,156.1475,155
8073,123.665,154
8074,146.9625,153
8075,142.3425,152
8076,123.18,151
8077,136.59,150
8078,144.5025,149
8079,143.0725,148
8080,143.6075,147
8081,147.585,146
8082,118.895,145
8083,132.9575,144
8084,128.1175,143
8085,147.54,142
8086,131.385,141
8087,132.6825,140
8088,127.2825,139
8089,130.44,138
8090,139.865,137
8091,143.6925,136
8092,133.6125,135
8093,118.865,134
8094,124.215,133
8095,125.23,132
8096,136.0875,131
8097,128.485,130
8098,119.485,129
8099,126.3875,128
8100,113.56,127
8101,108.015,126
8102,121.03,125
8103,130.4175,124
8104,125.7175,123
8105,133.1625,122
8106,121.8525,121
8107,146.995,120
8108,121.4725,119
8109,118.1575,118
8110,147.4325,117
8111,122.9575,116
8112,111.53,115
8113,119.41,114
8114,117.125,113
8115,123.83,112
8116,129.7375,111
8117,129.84,110
8118,119.2675,109
8119,122.675,108
8120,104.77,107
8121,105.605,106
8122,113.3925,105
8123,122.8825,104
8124,123.4575,103
8125,111.2425,102
8126,122.8425,101
8127,114.8875,100
8128,116.205,99
8129,102.815,98
8130,94.6225,97
8131,111.4075,96
8132,101.7625,95
8133,110.6475,94
8134,111.0975,93
8135,110.6475,92
8136,104.54,91
8137,108.6925,90
8138,89.025,89
8139,108.09,88
8140,96.23,87
8141,118.5625,86
8142,115.375,85
8143,79.225,84
8144,99.0625,83
8145,97.4925,82
8146,122.275,81
8147,94.175,80
8148,101.1,79
8149,90.515,78
8150,84.6,77
8151,70.4025,76
8152,98.68,75
8153,72.3475,74
8154,67.8875,73
8155,77.6325,72
8156,73.1625,71
8157,71.1975,70
8158,75.1175,69
8159,71.1625,68
8160,86.965,67
8161,68.4325,66
8162,64.9725,65
8163,73.7525,64
8164,69.1275,63
8165,62.445,62
8166,60.7,61
8167,65.1575,60
8168,71.85,59
8169,60.865,58
8170,61.555,57
8171,60.14,56
8172,50.5575,55
8173,59.87,54
8174,188.165,226
8175,194.8225,225
8176,194.3875,224
8177,186.2025,223
8178,187.055,222
8179,191.055,221
8180,181.64,220
8181,195.025,219
8182,196.42,218
8183,195.1125,217
8184,190.5525,216
8185,203.255,215
8186,192.815,214
8187,176.6275,213
8188,176.8775,212
8189,173.76,211
8190,175.3975,210
8191,197.635,209
8192,178.945,208
8193,167.515,207
8194,179.7975,206
8195,175.9975,205
8196,171.39,204
8197,180.0575,203
8198,170.025,202
8199,171.385,201
8200,169.805,200
8201,182.8475,199
8202,184.39,198
8203,184.515,197
8204,164.2875,196
8205,166.665,195
8206,180.9425,194
8207,167.1675,193
8208,152.3175,192
8209,164.4625,191
8210,177.21,190
8211,173.4,189
8212,165.1625,188
8213,177.1175,187
8214,154.9325,186
8215,155.4825,185
8216,151.425,184
8217,165.03,183
8218,150.2325,182
8219,163.745,181
8220,158.2125,180
8221,177.14,179
8222,162.0175,178
8223,139.91,177
8224,161.255,176
8225,146.0875,175
8226,153.17,174
8227,133.8625,173
8228,152.835,172
8229,147.59,171
8230,146.365,170
8231,159.94,169
8232,138.43,168
8233,135.59,167
8234,143.8975,166
8235,134.9725,165
8236,142.7375,164
8237,127.955,163
8238,128.54,162
8239,135.0875,161
8240,134.1925,160
8241,128.8425,159
8242,125.07,158
8243,122.41,157
8244,129.45,156
8245,131.9825,155
8246,157.6175,154
8247,127.43,153
8248,120.59,152
8249,121.6325,151
8250,121.2825,150
8251,131.42,149
8252,114.4175,148
8253,121.0125,147
8254,126.415,146
8255,122.97,145
8256,131.8025,144
8257,117.55,143
8258,131.7675,142
8259,119.405,141
8260,119.35,140
8261,114.6875,139
8262,102.4975,138
8263,110.5625,137
8264,107.4225,136
8265,105.53,135
8266,109.1025,134
8267,114.9975,133
8268,111.555,132
8269,115.865,131
8270,102.6075,130
8271,102.3075,129
8272,107.735,128
8273,100.2475,127
8274,102.635,126
8275,99.515,125
8276,101.9175,124
8277,99.9175,123
8278,103.8775,122
8279,95.2675,121
8280,103.52,120
8281,97.3225,119
8282,100.785,118
8283,88.52,117
8284,89.1225,116
8285,91.795,115
8286,96.02,114
8287,101.915,113
8288,95.67,112
8289,99.2325,111
8290,66.75,110
8291,91.2775,109
8292,91.775,108
8293,91.16,107
8294,99.02,106
8295,92.0525,105
8296,85.795,104
8297,90.57,103
8298,81.965,102
8299,89.515,101
8300,82.7425,100
8301,83.0575,99
8302,82.2275,98
8303,87.1425,97
8304,85.3675,96
8305,97.1025,95
8306,84.7475,94
8307,91.9025,93
8308,75.635,92
8309,68.98,91
8310,66.8375,90
8311,89.235,89
8312,56.04,88
8313,52.915,87
8314,84.4975,86
8315,65.835,85
8316,74.69,84
8317,67.58,83
8318,86.955,82
8319,82.2075,81
8320,77.8175,80
8321,80.5275,79
8322,78.905,78
8323,88.9475,77
8324,69.7675,76
8325,56.76,75
8326,60.91,74
8327,68.585,73
8328,55.415,72
8329,219.5525,195
8330,209.8875,194
8331,208.2125,193
8332,203.8375,192
8333,199.9625,191
8334,217.6425,190
8335,203.44,189
8336,207.48,188
8337,190.4725,187
8338,207.8475,186
8339,207.57,185
8340,197.535,184
8341,189.21,183
8342,195.915,182
8343,182.7575,181
8344,186.7425,180
8345,186.1,179
8346,201.8875,178
8347,203.0375,177
8348,202.6,176
8349,182.385,175
8350,192.7125,174
8351,177.12,173
8352,172.2275,172
8353,195.7025,171
8354,181.5125,170
8355,187.0625,169
8356,187.39,168
8357,169.555,167
8358,186.615,166
8359,169.145,165
8360,188.95,164
8361,171.98,163
8362,168.3225,162
8363,169.795,161
8364,173.5525,160
8365,165.2025,159
8366,187.9325,158
8367,178.8425,157
8368,180.405,156
8369,162.1425,155
8370,166.13,154
8371,173.525,153
8372,163.2875,152
8373,164.22,151
8374,176.65,150
8375,170.3,149
8376,147.3725,148
8377,170.7025,147
8378,166.9125,146
8379,160.3175,145
8380,156.9525,144
8381,175.0675,143
8382,153.705,142
8383,151.91,141
8384,163.3625,140
8385,148.515,139
8386,159.705,138
8387,153.13,137
8388,164.6675,136
8389,148.47,135
8390,168.06,134
8391,141.015,133
8392,153.3575,132
8393,164.3275,131
8394,135.89,130
8395,131.365,129
8396,151.96,128
8397,151.09,127
8398,156.095,126
8399,135.7425,125
8400,160.86,124
8401,166.2625,123
8402,127.425,122
8403,154.6525,121
8404,126.095,120
8405,109.83,119
8406,132.585,118
8407,124.605,117
8408,132.015,116
8409,143.3125,115
8410,108.8025,114
8411,116.2775,113
8412,124.8425,112
8413,153.7525,111
8414,124.955,110
8415,122.0875,109
8416,120.36,108
8417,116.3875,107
8418,112.745,106
8419,123.2275,105
8420,116.2475,104
8421,116.45,103
8422,108.6675,102
8423,143.1975,101
8424,107.3875,100
8425,130.3275,99
8426,96.54,98
8427,109.34,97
8428,121.4075,96
8429,111.325,95
8430,120.1075,94
8431,98.04,93
8432,113.4,92
8433,89.6775,91
8434,112.7675,90
8435,95.0775,89
8436,101.8625,88
8437,106.8625,87
8438,103.48,86
8439,94.885,85
8440,111.5375,84
8441,109.7975,83
8442,110.07,82
8443,97.8525,81
8444,88.5025,80
8445,108.2625,79
8446,125.1625,78
8447,88.36,77
8448,123.5625,76
8449,87.5775,75
8450,96.6725,74
8451,99.16,73
8452,109.34,72
8453,107.7375,71
8454,103.525,70
8455,90.9625,69
8456,84.4275,68
8457,85.58,67
8458,82.1775,66
8459,90.58,65
8460,84.0775,64
8461,79.995,63
8462,93.8025,62
8463,86.5125,61
8464,81.055,60
8465,81.3975,59
8466,78.5075,58
8467,112.2275,57
8468,74.375,56
8469,78.92,55
8470,76.3025,54
8471,72.98,53
8472,67.1325,52
8473,72.2425,51
8474,89.8,50
8475,80.16,49
8476,81.8175,48
8477,63.4125,47
8478,58.185,46
8479,70.86,45
8480,66.205,44
8481,71.6875,43
8482,64.4675,42
8483,63.835,41
8484,66.6375,40
8485,39.6175,39
8486,49.01,38
8487,47.3,37
8488,48.9925,36
8489,45.0675,35
8490,51.315,34
8491,50.7275,33
8492,37.0825,32
8493,43.075,31
8494,37.695,30
8495,35.5775,29
8496,46.6475,28
8497,213.2575,198
8498,209.4875,197
8499,209.775,196
8500,195.835,195
8501,227.9025,194
8502,213.555,193
8503,212.015,192
8504,211.215,191
8505,188.725,190
8506,206.3675,189
8507,224.73,188
8508,212.0975,187
8509,223.0725,186
8510,214.6325,185
8511,212.0625,184
8512,211.24,183
8513,205.785,182
8514,205.1025,181
8515,203.8775,180
8516,199.51,179
8517,200.0925,178
8518,205.8875,177
8519,206.5575,176
8520,196.56,175
8521,189.9775,174
8522,198.675,173
8523,173.74,172
